,business analyst,data analyst,data scientist,machine learning engineer,software engineer
qualifications,0.19572854090036826,0.2781524452438599,0.2722889624050629,0.14479963583084457,0.10903041561986383
qualifications bachelor,0.26410981043186776,0.3011674480561814,0.1629979119687426,0.19520643552773867,0.07651839401546921
qualifications years,0.20079288215028498,0.27775773363068496,0.287826267871599,0.10697616584302254,0.1266469505044083
qualified,0.12003288867382814,0.28005564998146487,0.29524419572331023,0.09214631456374024,0.21252095105765667
qualified applicants,0.15006107674262117,0.2562298274513828,0.298033888757427,0.08023909604403706,0.21543611100453203
quality,0.20576006987945453,0.34059276176679876,0.1878977311568495,0.09704933488423033,0.16870010231266663
quantitative,0.0782549754166014,0.34025395821025284,0.5209881490868085,0.03325049944536264,0.027252417840975034
quantitative field,0.06817117048337992,0.21114645440374283,0.6344133005962735,0.03485201370305499,0.05141706081354852
queries,0.16962756156960246,0.5554092918092005,0.20758150228417027,0.0057813902448991825,0.06160025409212748
query,0.19280825963068973,0.4729702871285696,0.18107702489945868,0.06072023895706965,0.0924241893842119
questions,0.10850561517662206,0.42590056462784875,0.3846042662327276,0.019683862842074577,0.06130569112072671
quickly,0.19294756690860473,0.3069290078480258,0.28728074756893435,0.12173994238337539,0.09110273529105994
race,0.15918457614104786,0.22736548788564434,0.2976010965024497,0.10876279772044625,0.20708604175041198
race color,0.17861049375536642,0.24243286843511144,0.285872058237321,0.0820533707138581,0.21103120885834326
race religion,0.09103428836188039,0.2385818361963941,0.3880175568391901,0.13389377208749262,0.14847254651504316
range,0.1676864212167288,0.3702581876468591,0.28039780872774484,0.08740121026141749,0.0942563721472499
rapidly,0.11502941237679928,0.3186947844019514,0.3905720154009547,0.06966480006922106,0.10603898775107319
reach,0.18646992735603748,0.23159021766318888,0.3200548326785283,0.13740869366532654,0.12447632863691871
read,0.12315995342785348,0.29427155089318435,0.3259689552728048,0.1637080325987982,0.09289150780735986
ready,0.12674530174330836,0.18032245083634982,0.17397219148376616,0.1864177427006194,0.3325423132359558
real,0.05871777798348994,0.13032032147386696,0.3904276674120003,0.2668091896200033,0.15372504351063931
real time,0.03506090705224058,0.08873688484415777,0.29634893631170317,0.2760393484103616,0.30381392338153734
real world,0.0305159707133858,0.07723394534735399,0.4528162380007604,0.377545832505935,0.06188801343256507
reasonable,0.18571333530385126,0.304239785960551,0.31904960575406616,0.08660799018753265,0.10438928279399944
reasonable accommodations,0.17950030147590385,0.27258218204952545,0.3304144024704023,0.10498284361563315,0.11252027038853528
receive,0.17605988901248204,0.25566993684307926,0.2195600512589319,0.07466348047085249,0.27404664241465376
receive consideration,0.1687356906980434,0.22321629701342785,0.22348210425595819,0.053528470946805635,0.33103743708576505
recognized,0.2736120973190516,0.29862816277461407,0.225817226471852,0.10258027205357588,0.09936224138090693
recommend,0.32646960083378074,0.36163160037059267,0.2220249397883814,0.03798532190721039,0.05188853710003522
recommendations,0.22697521760235853,0.3892857922444391,0.3187326183000675,0.05105734680419389,0.013949025048940768
record,0.1604342489877004,0.28111063348750454,0.4261887207644016,0.07733393454358116,0.054932462216812056
records,0.09188954136205177,0.3371525856889769,0.3120026662961953,0.13515168328054633,0.12380352337223008
recruiting,0.10072214719751633,0.24065990315973534,0.3869746534682944,0.19567515992265638,0.07596813625179694
regard,0.16318156444201337,0.2517112599966324,0.2664243379051411,0.09882699413083683,0.21985584352537615
regard race,0.16847054671139325,0.2320689632659451,0.2597198145648761,0.09652986213199163,0.2432108133257934
regardless,0.1044856253480949,0.21124412589296618,0.2943848912753883,0.1898376262969767,0.20004773118657443
regression,0.028269964697666128,0.1926331335277599,0.7062274902528313,0.057233140527957735,0.015636270993784777
regular,0.2841786770004056,0.3825733112516723,0.24417421579869006,0.06120486519110705,0.02786893075812503
related,0.1999320033082059,0.3318455283076015,0.26032826594772523,0.12729946513920373,0.08059473729726328
related field,0.1822777166590461,0.328692558002931,0.2609903255421563,0.16468332647304612,0.0633560733228202
relational,0.10205771991847112,0.3377788568997518,0.26198484835885577,0.0535676320154636,0.24461094280745777
relationships,0.24219770765658383,0.3903635422270244,0.2796656791583405,0.04019134211614659,0.047581728841904994
relevant,0.1628771494341707,0.2693449661822464,0.3372646886216909,0.1346361576047634,0.09587703815712881
relevant experience,0.1684778339934511,0.2733374906919999,0.2938500700815854,0.15339888511695055,0.11093572011601331
reliable,0.09010934399593673,0.3588371012604219,0.1769467925504809,0.06449484286733,0.3096119193258314
religion,0.1528855611098719,0.23843910031576354,0.30106193609595155,0.10909010021941147,0.19852330225900122
religion color,0.06964756893396418,0.22276319644015766,0.42049240074713434,0.16786068345891877,0.1192361504198245
religion national,0.17140487339461585,0.20611102454733715,0.2177909333959262,0.0793820098394387,0.3253111588226814
religion sex,0.19179873948325696,0.24478958136388104,0.28420341980102976,0.11025819461825255,0.1689500647335795
remote,0.1798543649605204,0.25288874916443266,0.24398298542233463,0.07642002863752934,0.246853871815183
remotely,0.2110864162815137,0.4463859547913486,0.18457112905029696,0.057307324750914844,0.10064917512592611
report,0.20057182444653568,0.6010451324505528,0.12188532077504038,0.022116660904902382,0.054381061422969106
reporting,0.27529060390770066,0.6278070155435846,0.07399931298896098,0.007658660164644621,0.01524440739510925
reports,0.22087765623538883,0.6945623936386136,0.07059427632940647,0.006503366484637158,0.007462307311954058
request,0.2327594711038246,0.17164893515900237,0.21859744300053477,0.07139794918208772,0.30559620155455114
requests,0.3266740431986214,0.45739219535926623,0.05463523756771753,0.02516584851866215,0.13613267535573276
require,0.21998693003561579,0.3618283938177485,0.23509886743212266,0.1621071939494207,0.020978614765092878
required,0.28915779408801495,0.42913674189333023,0.1583594887227752,0.06778706659305986,0.05555890870281981
requirements,0.4467313743547401,0.29122927347679917,0.13039343657040597,0.05292427771138297,0.07872163788667168
requires,0.2709552762585059,0.41890943139569337,0.1546773938238484,0.1015841997678147,0.05387369875413711
research,0.12288618256404608,0.3103477552077903,0.2978043915422882,0.21746999272583648,0.05149167796003883
resolve,0.23499424650599998,0.3643087513140578,0.12260902534668328,0.029367334234374678,0.24872064259888324
resource,0.4052178688330025,0.30839124291844283,0.1868217253907131,0.024859761598020853,0.07470940125982116
resources,0.26152389673353815,0.375393114719224,0.2206342610608754,0.06481156753739419,0.0776371599489684
respect,0.09040469381516113,0.42401561185063164,0.1775267679545242,0.027731244207707784,0.2803216821719745
responsibilities,0.24114447521908694,0.28188307163424076,0.2473190893245927,0.10780845615530563,0.12184490766677407
responsibilities include,0.3076158012431211,0.29944448791621564,0.23637208181035232,0.010484422319270825,0.14608320671103986
responsibility,0.23311807754275513,0.3586889702437198,0.21893423037258955,0.1268689437931042,0.06238977804783126
responsible,0.2041313248648241,0.3489929565995724,0.22070947408758784,0.07910361950119366,0.14706262494682174
results,0.14496453924660438,0.3171266940552927,0.4055050955767782,0.06486797806451262,0.06753569305681188
resume,0.27803882880386926,0.40984624344521753,0.1268305989420462,0.13402273344353563,0.05126159536533063
retirement,0.22361395125900826,0.27445853487953736,0.2830547644055503,0.12028557565160478,0.09858717380429978
revenue,0.2362346448591042,0.3581335787482267,0.2946025413586581,0.021778780840488624,0.08925045419352237
review,0.32608409627744633,0.47010630025665523,0.12017162570006577,0.04178254044747978,0.04185543731835285
reviews,0.19969467969395602,0.32096972541736263,0.12648346445785713,0.05745668032984662,0.2953954501009775
right,0.1611779989090172,0.2770726618865707,0.2801978961578092,0.08871264819877468,0.19283879484782784
risk,0.17128826978658504,0.24439719841409316,0.47819189637579984,0.060699121356634064,0.04542351406688775
robust,0.0958397397268702,0.279881738862832,0.2372950365458754,0.18618999812648476,0.20079348673793854
role,0.21105068137962155,0.25739593686408424,0.27718953609088665,0.13733239839521963,0.1170314472701882
roles,0.2874197387023054,0.17392034381612803,0.35747745885973903,0.13105570510265177,0.05012675351917521
run,0.10568980332523394,0.29492933349374667,0.2316048186853231,0.16642207459177732,0.2013539699039187
safe,0.1407220785554226,0.2100421723827067,0.36123727279559686,0.15827489987031462,0.1297235763959592
safety,0.17848042177913911,0.29355964161054865,0.30634173745263704,0.15920995802397606,0.062408241133698646
salary,0.25968030287387395,0.27429570685178617,0.27501395805735485,0.1553570499489209,0.03565298226806381
sales,0.28037424242656844,0.3403915483594673,0.3224870802977491,0.02480252823111429,0.03194460068510092
san,0.15992981462959718,0.36710091361021546,0.2280800199646621,0.12658116161272615,0.1183080901827995
san francisco,0.12115187286630096,0.3235616086840784,0.3238368152903493,0.10831211221065701,0.12313759094861433
scala,0.0066811626082235315,0.03251844196266234,0.42040179382886705,0.12774701747384812,0.4126515841263989
scalability,0.06439507630044379,0.06268452585721387,0.1814310578342353,0.07242732880455513,0.6190620112035523
scalable,0.0915184613763322,0.12472239126649882,0.20971826315113554,0.22645462610064163,0.34758625810539123
scale,0.04447909217628705,0.09078524304399367,0.300494688419765,0.22431526408193775,0.3399257122780169
schedule,0.2821876189926659,0.43718548348622055,0.14557336777331265,0.05811292894812519,0.07694060079967552
scientific,0.155551452852965,0.2871748788224283,0.4080363073699146,0.11462503491760763,0.03461232603708442
scope,0.5030001319991232,0.15346886249798455,0.24677380445845357,0.0759951036906052,0.020762097353833227
scripting,0.07162016638390656,0.2598568563850384,0.4952966324688025,0.095199748025045,0.07802659673720784
search,0.060713749460411144,0.21670362074481844,0.3307141397068456,0.18665062906261054,0.20521786102531467
security,0.09457282730156909,0.2462087258046622,0.1673095194675505,0.05194778303292264,0.4399611443932957
seek,0.2023802737596701,0.3192829461389892,0.25560685928410654,0.1648311474868714,0.0578987733303627
seeking,0.16057353427336588,0.2565813185203391,0.2703083229052917,0.15334175051191537,0.1591950737890879
self,0.18559488880856131,0.2928016737318209,0.27046946598777527,0.08397782254636421,0.16715614892547864
self motivated,0.26824171874239683,0.31514037880003737,0.14767771451322323,0.07282427528265517,0.19611591266168674
self starter,0.2842938166303313,0.20454844504482636,0.19734503986606028,0.09731671130098435,0.21649598715779791
senior,0.2212409859920913,0.29499449492459856,0.31254270802440887,0.09409811937999883,0.07712369167890272
sense,0.100005333650617,0.2321395764780335,0.38290707976671406,0.16439296099864503,0.12055504910598966
series,0.02409874637511156,0.1172930119089488,0.5809003489516941,0.22587231920035253,0.05183557356389254
serve,0.2667260644596495,0.3395304344613923,0.22737453708772568,0.041537888472927297,0.12483107551830583
server,0.10035842408554224,0.4351759749896892,0.11138897717424913,0.09235352222884748,0.2607231015216713
service,0.27007289542307167,0.35332265601438456,0.20194312706385348,0.07158678826647664,0.10307453323221344
services,0.24886903861204723,0.25724328308085,0.20159943865097096,0.0644469679700649,0.22784127168606738
set,0.1882774971333326,0.3782509050269772,0.304735670605353,0.058572494045172084,0.0701634331891652
sets,0.0476968878753118,0.39575960371703006,0.4756782863928178,0.053646309307585884,0.027218912707254503
setting,0.14067400557060009,0.2673536384749831,0.3082679362516909,0.20342678213828636,0.08027763756443966
sex,0.16579158744546846,0.23264966238543835,0.2810763342359078,0.10413339470997149,0.2163490212232136
sex national,0.21930390524240773,0.23380973507693514,0.2648064448481628,0.17618467752551922,0.10589523730697509
sex sexual,0.17573967103260435,0.25977513834256094,0.2139497607608159,0.08052830097770008,0.27000712888631856
sexual,0.14290487366979254,0.21988171196215164,0.3304739946155154,0.09851191320527804,0.2082275065472624
sexual orientation,0.15085158386087416,0.2226351443971437,0.31533704037002996,0.10034123025286515,0.21083500111908673
shape,0.12240016066556003,0.33911581401716867,0.29180336203064483,0.11648798337150054,0.1301926799151268
share,0.09050008545161045,0.1971674572231717,0.3197381823270735,0.1502592422950492,0.24233503270309523
shift,0.23838685198672613,0.48811462336322864,0.1775619282397672,0.027736736553835187,0.06819985985644354
significant,0.05273081528104444,0.3593107486936354,0.30420939161146304,0.11014368557079035,0.1736053588430667
similar,0.14284369718539508,0.3750117127487181,0.30489206504377103,0.05355371879383695,0.12369880622827847
simple,0.04463330317812504,0.2346175372816658,0.3772586916022139,0.17068201136112032,0.17280845657687513
site,0.17770803141997915,0.3681528987953788,0.1583368092324688,0.056374790404604545,0.23942747014756824
skill,0.24734999481321301,0.3646090246693581,0.20575162361069915,0.07153789828145736,0.11075145862527247
skills,0.2609124137791479,0.3473712442966537,0.23407925034511026,0.06889861194446907,0.0887384796346187
skills ability,0.2202023113708443,0.44338770239393877,0.235133669443636,0.03731998877458077,0.06395632801699987
skills experience,0.24179110954895802,0.3637510432029548,0.22707956001536006,0.07416836475176791,0.09320992248095938
skills strong,0.3350859920763033,0.3696763081945882,0.17483222464662795,0.05862618111731008,0.061779293965170214
small,0.10109191041232725,0.2806409539545301,0.3270192394084585,0.12212383778573309,0.1691240584389506
smart,0.06142753406625619,0.21355646983872772,0.3873473733037507,0.16778910942575637,0.16987951336550883
social,0.10949706067970183,0.3299166290763336,0.3770609935349454,0.11142600851419908,0.07209930819481987
solid,0.16448179833243395,0.18077229815887574,0.24416867569261805,0.16112751977734646,0.24944970803872563
solution,0.3560824092722829,0.2475883281065346,0.25624153194622573,0.06761654144241848,0.07247118923253833
solutions,0.24980840640950633,0.23442093748513892,0.24064013312287605,0.12062122225823571,0.1545093007242432
solve,0.10950136396110123,0.2365836607627216,0.41888022596223096,0.12916770219060236,0.10586704712334374
solving,0.18771158576646893,0.28298171018461854,0.2480547086218203,0.09902350874945173,0.18222848667764036
solving skills,0.2346258699633807,0.4514753560628212,0.14860833012620944,0.079781206338395,0.08550923750919384
source,0.0660497107527743,0.19288562291129277,0.26053011211377264,0.14362414788640715,0.33691040633575287
sources,0.11910179097528478,0.452385707552916,0.3487248982942593,0.06041235395152812,0.019375249226011994
space,0.07658719080070886,0.18924935616245828,0.27111065335302886,0.21866362004637016,0.2443891796374336
spark,0.004784787614977997,0.07918068777092309,0.6066443395474802,0.19911968450234888,0.11027050056426976
special,0.1998993759607113,0.35314367917093425,0.1877366890171458,0.07494453852849435,0.18427571732271464
specific,0.24722760787423673,0.3385561681204436,0.2872800919352307,0.061268622122035946,0.06566750994805297
specifications,0.5861030677225944,0.25575670730019456,0.08224998172129519,0.007577126677980738,0.06831311657793533
sql,0.12057415264256031,0.4255985270516251,0.36925413026755094,0.02948127032336734,0.0550919197148964
stack,0.01983609738744439,0.08882224515777397,0.1155009715142325,0.16509645866753733,0.6107442272730114
staff,0.3596779069207562,0.48695358003065,0.12036325374108076,0.013949722569782462,0.019055536737730215
stakeholders,0.35406970228152257,0.3097214803955474,0.2988142876502417,0.023857349366188923,0.013537180306499625
standard,0.253862580504457,0.3924833305342474,0.1916682099415036,0.08397878353483045,0.07800709548496143
standards,0.14224803105349956,0.4074957909284792,0.19466420989963928,0.00457117687021553,0.2510207912481665
start,0.21033292904905274,0.24035373817163896,0.283420388826325,0.07199913517631273,0.1938938087766701
starter,0.2842938166303313,0.20454844504482636,0.19734503986606028,0.09731671130098435,0.21649598715779791
startup,0.04559890007813186,0.22193819739200135,0.33647804518023894,0.19781986318611464,0.1981649941635129
state,0.14640479385292465,0.21289395592537463,0.2834813325571221,0.2622465569212744,0.09497336074330408
state art,0.0044238635171404165,0.04736985857562665,0.33653051849610877,0.5423479762517405,0.06932778315938341
state local,0.12266832768878094,0.2672506012731652,0.2907546944258311,0.0985494523344372,0.2207769242777854
states,0.21836374052272528,0.3218815125315322,0.2988273700856993,0.06315457200502358,0.09777280485501942
statistical,0.03480866690298896,0.37053827769751146,0.5494157896117339,0.04420216564304238,0.0010351001447229473
statistical analysis,0.017448094435719767,0.39064612641155205,0.5407538982458986,0.04579041658241746,0.005361464324412003
statistics,0.030111711146816322,0.2867462855833518,0.5717395933832666,0.09571296333345504,0.015689446553110466
status,0.1685822435275723,0.23209946741181287,0.3109730426327533,0.10198156735941498,0.18636367906844628
status characteristic,0.13393957941777604,0.21061658000666092,0.24190414116904838,0.08111728842819771,0.3324224109783168
status disability,0.13524830698950985,0.20538282295115595,0.2794423559362494,0.11560995598037761,0.2643165581427074
status protected,0.13000503712412867,0.21091944134449633,0.4639610174377014,0.10722879162082817,0.0878857124728454
status veteran,0.12338050226785846,0.2511246635151138,0.24228102404728796,0.29015595677907174,0.09305785339066855
strategic,0.3316529921574973,0.39854432705153214,0.21266147809075453,0.012862806252524795,0.044278396447691264
strategies,0.21188941936799083,0.3637692618133739,0.22794225834329188,0.06499615214157979,0.13140290833376397
strategy,0.30119843343797686,0.2977432860709468,0.33988532401492194,0.028887202757761105,0.0322857537183933
strive,0.0995453474291071,0.20026224691354574,0.3427915541330918,0.08210549031347934,0.2752953612107756
strong,0.22749914318264394,0.3026394040404918,0.25430656758593784,0.09439509451227814,0.12115979067864875
strong analytical,0.3960729567066294,0.39908006059530826,0.1109396961352815,0.023446142251901923,0.0704611443108787
strong communication,0.19821100945639608,0.2600574586830488,0.3318344796559153,0.10662092073733173,0.1032761314673078
structure,0.0885787412227347,0.37364509460686973,0.3604867593825561,0.07748806946374621,0.09980133532409356
structured,0.03743265964157269,0.25506825353869506,0.49920249319367793,0.15998677653415427,0.04830981709190034
structures,0.14735024145294492,0.2117390372379596,0.19110289706790753,0.055243273245253216,0.3945645509959345
subject,0.380267167600069,0.35943653996192726,0.1915045862399116,0.0433897937061577,0.02540191249193474
subject matter,0.47253248923733004,0.3470027823235103,0.16349852121788314,0.00932409359917495,0.007642113622101269
submit,0.1153070574922503,0.4403422898259492,0.10829130951443977,0.049880677973627406,0.28617866519373375
success,0.19319245471223523,0.3451222209954495,0.22530193815082133,0.11700236882305785,0.1193810173184359
successful,0.20105526402407412,0.2712535102305087,0.31470374695555486,0.09918143953408427,0.11380603925577785
successfully,0.25409614163518834,0.4650114030787518,0.16227241482613985,0.03429486697830732,0.0843251734816124
suite,0.3178856713705266,0.3930744085294407,0.16944401719519017,0.048315784888437255,0.0712801180164045
summary,0.20611657572706069,0.4341150814634957,0.179497383068272,0.08008545298187884,0.10018550675929298
supervision,0.40269743607425246,0.3316926747521663,0.12606523150449556,0.034840575358494705,0.10470408231058995
supply,0.3511389664978094,0.34181153108992585,0.2755647849667782,0.027050542349061502,0.004434175096425065
support,0.353760451566463,0.3476274885460665,0.18212634005892533,0.03457148741864608,0.0819142324098988
supporting,0.36304281083486467,0.37085097999057165,0.12206988514872248,0.06553389494709624,0.07850242907874538
supports,0.18812494489825363,0.35994067487984605,0.335080221009414,0.051073572146178615,0.0657805870663077
systems,0.17897258166806213,0.225257115441085,0.17565874486470112,0.1287163787724687,0.2913951792536828
tableau,0.15085850711950005,0.5524402146385379,0.2766126794504011,0.013466324226319293,0.006622274565241998
tables,0.2680227066428162,0.6281001024119871,0.0652594757094523,0.011164971803086761,0.027452743432657887
taking,0.05159854665453155,0.3114130742635333,0.33921357594661394,0.17410391224394794,0.12367089089137331
talent,0.11568719395240236,0.2207237376189198,0.29117748938339155,0.07807038906925774,0.2943411899760292
talented,0.07578545823824723,0.22131702248655313,0.32740207571845303,0.11933386937135439,0.2561615741853919
tasks,0.25999819167101396,0.3812394906154537,0.18236141931000088,0.13696032134719957,0.03944057705633218
team,0.14896592954378496,0.2577149901102184,0.30369022739578444,0.11523967072069274,0.1743891822295199
team members,0.19781433366447856,0.32883274868331996,0.2715224364229907,0.09241829905241104,0.10941218217679977
team player,0.24175330692739344,0.37478724131449814,0.15977174413729647,0.050353361641564495,0.17333434597924763
team responsible,0.09567816634065004,0.16087236350382147,0.2695701585915262,0.04891476471275314,0.42496454685124846
teams,0.18553278146923483,0.26660650255481066,0.29296005592681684,0.08637464154478292,0.16852601850435514
tech,0.09798643471687003,0.19458251234764018,0.38650308277607076,0.136658751031158,0.18426921912826139
technical,0.2625527993452305,0.24058457202189465,0.2702495149511377,0.08268457350129206,0.14392854018044535
techniques,0.057985067914716214,0.22462722119781403,0.5012268735770936,0.18234357423338357,0.03381726307699254
technologies,0.09112684655067661,0.16240060006276583,0.23568054401910948,0.23810018812270653,0.27269182124474134
technology,0.23586175291888617,0.20172213743681566,0.24415745832437455,0.11611372497689922,0.2021449263430248
tensorflow,0.004319611906490035,0.004204868443391191,0.3367135067885256,0.5392839740475129,0.11547803881408071
term,0.1672824682414769,0.28890769317866183,0.3395480593127784,0.13959387921804475,0.06466790004903775
terms,0.15546702159890974,0.3827943295698936,0.21471732190306164,0.15428738644012696,0.09273394048800707
test,0.30535326896277987,0.12738945262507992,0.1692146729308296,0.11305827982515573,0.2849843256561555
testing,0.2951184977521489,0.2097805922278578,0.2255972161493792,0.0910877111757575,0.17841598269485673
tests,0.07423185941901463,0.2956091352334281,0.33590095576682344,0.11385149015325256,0.18040655942748127
things,0.11104978372796886,0.26664648630491444,0.3267849386086652,0.12490146237601234,0.1706173289824392
think,0.15319019221591754,0.34210098911077946,0.2962018726967544,0.050675944308908455,0.15783100166764108
thinking,0.2832155890345612,0.3570442915472585,0.24854205857139755,0.046998027940272274,0.06420003290651062
thrive,0.06504305133026542,0.23864993351850788,0.2866322847680714,0.17444922907585106,0.23522550130730463
time,0.1931629534408198,0.2922741367135712,0.2717969431548429,0.11968188910231654,0.12308407758844966
timely,0.33631052245388315,0.4557601101620454,0.17959985983111598,0.022250580222983717,0.006078927329971855
today,0.1677960357236471,0.25345676949404733,0.25539904681811193,0.13666358187123098,0.18668456609296238
tools,0.13479650988427136,0.3496799616905071,0.30687675090351957,0.06747051301008247,0.14117626451161966
track,0.18326197905911124,0.2833315243171677,0.3745957888650046,0.10912286667132161,0.04968784108739527
track record,0.17292774994431404,0.16833420558800494,0.5002108676814598,0.10113881024118665,0.05738836654503443
tracking,0.24737582896937899,0.4457448563423874,0.1334630005892381,0.10063710432628373,0.07277920977271168
training,0.2589660792244684,0.2741274658862676,0.15017856534998222,0.23715258691182542,0.07957530262745646
transform,0.13285772059768755,0.1837827067043775,0.37432235776879796,0.2123473113187339,0.0966899036104026
translate,0.33248579937069717,0.31268253788362366,0.2487463193476029,0.0697209957051891,0.036364347692887
travel,0.32482218896394677,0.3276917728820263,0.24959347573606047,0.059782671005943665,0.03810989141202267
trends,0.20231265162493473,0.49078335857132627,0.22016235840291015,0.054178073491930816,0.032563557908897915
trust,0.12001142730372219,0.2725882109380384,0.2930445607178502,0.18897329806873786,0.12538250297165104
type,0.22643794392531905,0.3751057871358416,0.2350458634441949,0.09383037413239895,0.06958003136224557
type time,0.20172265667869593,0.4265843453634542,0.1894490339581851,0.08605957015480467,0.09618439384485977
types,0.16593032301114533,0.2975417309012424,0.25425620904947527,0.22591746167212926,0.056354275366008344
understand,0.1935407244456991,0.36982149583798085,0.28139902985591375,0.06933569219177547,0.08590305766863045
understanding,0.24013166424671012,0.24369989158553115,0.2850202611824505,0.09079427517489419,0.14035390781041404
unique,0.13785598357288462,0.28137464955737906,0.3132296798858432,0.16505461556123252,0.10248507142266068
unit,0.25421167866043654,0.30402100673637134,0.11596157127143482,0.024507471991528768,0.3012982713402289
united,0.2308648979671392,0.3097662087526876,0.27541764156545573,0.06316092719965838,0.12079032451505904
united states,0.24140881162993716,0.3021379447831343,0.27854235639701563,0.06981960530733522,0.10809128188257787
use,0.188653879480689,0.2679375582102738,0.2817379534875036,0.1124698694784955,0.149200739343038
used,0.15543859390959455,0.32615629314627453,0.2108615612428285,0.15151678912765396,0.15602676257364873
user,0.38234891934085974,0.21322211101737215,0.23249249288513824,0.06559944589385629,0.10633703086277295
users,0.24895314935120577,0.2257698497377582,0.21781910875581723,0.16034535065789576,0.1471125414973234
uses,0.18274302455894995,0.3201997561201994,0.19908407137282003,0.008221491385283889,0.28975165656274693
using,0.09948429925392056,0.29052498205951577,0.39209191889320977,0.10424254062075998,0.11365625917259377
utilize,0.16071087554801997,0.3220861670877725,0.3817706322715547,0.07442934411022684,0.06100298098242566
utilizing,0.19164978437391428,0.34019567697274666,0.2858649394741024,0.08875794933712926,0.09353164984210702
vacation,0.06256078618238807,0.23489599116381038,0.32734557956333393,0.07036424042674927,0.304833402663719
validate,0.18033613876620086,0.2864168358420924,0.40112469080024493,0.05337636275181097,0.07874597183965076
validation,0.2031555465244587,0.4192491858451219,0.22132189954540607,0.11881788941334333,0.037455478671669956
value,0.15066472120043484,0.30395283756299474,0.36707366535325353,0.09578045475789625,0.08252832112542029
values,0.11644348736079407,0.3923666153679204,0.3280757831733591,0.11081902953106393,0.05229508456686217
variety,0.1267326669641933,0.2878545129519028,0.3306159407538692,0.1171999943369481,0.13759688499308712
various,0.2093762245174761,0.3913959593201993,0.21751872539693562,0.06043614087763505,0.12127294988775389
ve,0.05459463373027109,0.12078276386463398,0.4801005595543642,0.08373332492558083,0.2607887179251498
verbal,0.2570549520163068,0.3503173875545518,0.2414146885405365,0.06391039037582157,0.08730258151278338
verbal communication,0.23177998913125392,0.34869029302747073,0.24406271505955043,0.03949860965184109,0.13596839312988424
verbal written,0.29422290991828765,0.29763901801902964,0.2546489466976275,0.08435279333170982,0.0691363320333457
verify,0.19200614100452482,0.23513956770450758,0.1454223471099615,0.09056212067333431,0.33686982350767186
veteran,0.14315344133018917,0.24268960080872176,0.30363061507924066,0.11035485061164708,0.2001714921702008
veteran status,0.13429785578183573,0.21911160217921608,0.32863981261708647,0.09999042034062636,0.21796030908123545
video,0.05302182626755291,0.16958684533057583,0.4054797909430911,0.28113854208881955,0.09077299536996057
view,0.10208134652388093,0.2353493406804798,0.10596191530146092,0.1752429652385599,0.3813644322556181
vision,0.16272719569534436,0.26203379819518174,0.25851911071160344,0.24802426477986758,0.06869563061800281
vision insurance,0.2155164090127371,0.3944081444786034,0.23478808155582914,0.06787161441884616,0.08741575053398383
visit,0.233016216304569,0.2849871656412887,0.23006105738864857,0.11424054503708743,0.13769501562840608
visualization,0.12734163725169567,0.4545163840030916,0.35458470156943167,0.032665456522161844,0.030891820653619388
visualization tools,0.1156356436981247,0.4127345601160913,0.44163960637064503,0.008670622319606055,0.0213195674955322
visualizations,0.11609064232864552,0.591624271251982,0.2629479960600205,0.023041956565234563,0.006295133794117567
want,0.0724761522320599,0.21729689875154523,0.28043360857887817,0.1010803227221834,0.3287130177153329
way,0.06316517401885163,0.2539692575324639,0.3275603283470419,0.1451769021545738,0.2101283379470691
ways,0.11379996884377826,0.2690299975206319,0.33284214536947676,0.047540884469505475,0.23678700379660717
web,0.12982948144043466,0.2140735533745722,0.13188361045793318,0.06258155401912585,0.4616318007079342
website,0.088264469889017,0.3370702507417248,0.13390585767648447,0.0840011160509785,0.35675830564179556
weekly,0.2990047078646938,0.3914283874057051,0.24207935473257966,0.05798288748786414,0.009504662509157557
wellness,0.10155504229261085,0.3145462657434453,0.23410478266756055,0.051919274680186187,0.297874634616198
wide,0.1423423756622234,0.34850261840654534,0.37673930684655893,0.07277150138290014,0.059644197701772525
word,0.4120916865696898,0.4502649545335651,0.039491669468789375,0.02837715380619224,0.0697745356217639
work,0.20120541273987674,0.2983832316560159,0.24913476862760583,0.0945189534211405,0.15675763355536113
work closely,0.11893042414519792,0.22803424269213493,0.3350826476338668,0.14187206115818812,0.17608062437061214
work environment,0.2436694748268134,0.35355748186730696,0.1683943750943582,0.07756509395180831,0.15681357425971348
work experience,0.215304009386441,0.3787234261321987,0.2660579502750955,0.08071990995095862,0.0591947042553062
work independently,0.3281954223862702,0.3946486084094325,0.1994407960581392,0.03618946423550728,0.04152570891065093
work remotely,0.25210534400433815,0.4613681222575238,0.1420597408254198,0.07939440332908365,0.06507238958363518
work team,0.12248002456306764,0.3393370809703051,0.2566005756181902,0.11656398967994216,0.1650183291684946
workflow,0.5761250342426176,0.19844442813797916,0.07491755849808639,0.10965940411161976,0.04085357500969659
workflows,0.3285880599338803,0.2023601884256359,0.2330210410240279,0.14330426146306818,0.09272644915338747
workforce,0.17787286554455847,0.25559937282619993,0.29432682586642817,0.12384645088263388,0.1483544848801799
working,0.17528456163242132,0.2731180858671229,0.30044424223764415,0.11516595435420633,0.13598715590860563
working knowledge,0.1686187645487337,0.32114285487302957,0.35114457155399187,0.05771994559718135,0.10137386342706377
